verdict,text,part,label,title_results,text_results,text_and_title_results,whole_case_results
SH-19-09-65386-570,"על פי עובדות האישום הרביעי, במהלך השנה שקדמה ליום 12.9.2019, נפגש הנאשם במספר רב של הזדמנויות עם אדם בשם אביב, ומכר לו סם מסוכן מסוג קנאביס במשקל של כ-5 גרם תמורת 400 ₪ בכל פעם.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום החמישי, ביום 12.9.2019 נפגש הנאשם עם אדם בשם יניר, ומכר לו סם מסוכן מסוג קנאביס במשקל 5 גרם תמורת 400 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השישי, במהלך החודשיים שקדמו ליום 12.9.2019, במועד שאינו ידוע למאשימה, נפגש הנאשם עם אדם בשם להב ומכר לו סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪. בהמשך, ביום 12.9.2019 מכר הנאשם ללהב סם מסוכן מסוג קנאביס במשקל של 5.10 גרם תמורת 450 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השביעי, במהלך ארבעת החודשים שקדמו ליום 16.9.2019, נפגש הנאשם במספר רב של הזדמנויות עם אדם בשם פרדו, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם בתמורה לסכום של 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השמיני, ביום 10.8.2019 נפגש הנאשם עם אדם בשם אורן, וסיפק לו סם מסוכן מסוג קנאביס במשקל של גרם.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום התשיעי, במהלך שלושת החודשים שקדמו ליום 18.9.2019, נפגש הנאשם בעשרות הזדמנויות עם אדם בשם מתן ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם, תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,ביום 21.8.2019 נפגש הנאשם עם מתן ומכר לו סם מסוכן מסוג קנאביס במשקל 2 גרם תמורת 180 ₪.,רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום העשירי, במהלך שלושת החודשים שקדמו ליום 18.9.2019, נפגש הנאשם בעשרות הזדמנויות עם אדם בשם עידו, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום האחד עשר, במהלך חצי השנה שקדמה ליום 18.9.2019, נפגש הנאשם בעשרות הזדמנויות עם אדם בשם אוריה, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השנים עשר, ביום 10.9.2019 נפגש הנאשם עם אדם בשם ישי, ומכר לו סם מסוכן מסוג קנאביס במשקל גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השלושה עשר, במהלך שלושת החודשים שקדמו ליום 18.9.2019, נפגש הנאשם במספר הזדמנויות עם אדם בשם עומר, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום הארבעה עשר, ביום 6.8.2019 וביום 11.8.2019, נפגש הנאשם עם אדם נוסף בשם עומר, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום החמישה עשר, ביום 13.9.2019 נפגש הנאשם עם אדם שלישי בשם עומר, ומכר לו סם מסוכן מסוג קנאביס במשקל של גרם תמורת 80 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום הששה עשר, ביום 22.5.2019 נפגש הנאשם עם נשים בשם ג'ני ושירלי, ומכר להן סם מסוכן מסוג קנאביס במשקל של גרם תמורת 80 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השבעה עשר, ביום 8.9.2019 נפגש הנאשם עם אדם בשם יבגני, ומכר לו סם מסוכן מסוג קנאביס במשקל של 5.20 גרם, תמורת סכום שאינו ידוע למאשימה.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום השמונה עשר, בשני מועדים שונים בחודש יולי 2019, נפגש הנאשם עם אדם בשם אופק, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום התשעה עשר, במהלך חצי השנה שקדמה ליום 19.9.2019, נפגש הנאשם בעשרות הזדמנויות עם אדם בשם דוד, ומכר לו בכל פעם סם מסוכן מסוג קנאביס במשקל של גרם, תמורת 80 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום העשרים ואחד, ביום 23.7.2019 נפגש הנאשם עם אישה בשם דניאל, ומכר לה סם מסוכן מסוג קנאביס במשקל של גרם תמורת 100 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"על פי עובדות האישום העשרים ושניים, ביום 6.9.2019 נפגש הנאשם עם אישה בשם בר, ומכר לה סם מסוכן מסוג קנאביס במשקל של 2 גרם תמורת 180 ₪.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"בסך הכול מכר הנאשם במשך כשנה סם מסוכן מסוג קנאביס בעשרות עסקאות ל-21 קונים שונים (2 מהם רכשו את הסם במשותף), על פי רוב במשקלים של 1-5 גרם ובאחת הפעמים במשקל של כ-10 גרם. לשלושה עשר מהקונים מכר הנאשם את הסם פעם אחת או פעמיים, לשניים מהקונים מכר ""במספר הזדמנויות"", לשניים נוספים מכר ""מספר רב של פעמים"" ולארבעה מהם מכר את הסם ב""עשרות הזדמנויות"".",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"הצדדים הציגו הסדר דיוני לפיו יופנה הנאשם לשירות המבחן, זאת מבלי שהסכימו על העונש שייגזר עליו בסוף ההליך. כן הוסכם שהמוצגים שנתפסו יחולטו, למעט האייפד של הנאשם.",רקע ועובדות כתב האישום המתוקן,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה,עובדות המקרה
SH-19-09-65386-570,"מטעם הנאשם העידה אמו, הגב' אורלי בר דרור. לדבריה, הנאשם מגיע ממשפחה נורמטיבית, אשר התקשתה לקבל את דבר מעורבותו בפלילים. האם הטעימה את ההשלכות הקשות שהיו להליך הפלילי על מצבה הבריאותי, שכללו לדבריה ירידה משמעותית במשקל עד הגעה לתת משקל. האם הפנתה לכך שבנה השתקם ועבר כברת דרך משמעותית בתחום האישי והמקצועי, תוך שהביעה תקווה שהוא לא יישלח לריצוי עונש מאסר מאחורי סורג ובריח למענה ולמען המשפחה כולה.","ראיות לעונש, תמצית טיעוני הצדדים לעונש ודבר הנאשם",ראיות לעונש,ראיות לעונש,ראיות לעונש,טיעוני הצדדים,ראיות לעונש
SH-19-09-65386-570,"מטעם הנאשם הוגשה אסופה של מסמכים רפואיים, חוות דעת רפואית ממומחה לכירורגיה אורטופדית, ואישורים ממרכזים רפואיים שונים (נ/1). מהמסמכים השונים עולה שהנאשם עבר בשנת 2014 תאונת דרכים שגרמה לו לכאבי גב תחתון אך בהמשך שב לתפקוד מלא (ראו חוות דעת המומחה לכירורגיה אורטופדית). עוד עולה שסמוך למועד ביצוע העבירות אובחן הנאשם עם מחלה שמקורה בעבודה פיזית מאומצת בה עבד בין השנים 2017-2018, שגרמה לבלטי דיסק בגבו. כתוצאה מהמחלה סובל הנאשם מכאבי גב עזים והוא מטופל בקנאביס רפואי ובמשככי כאבים חזקים. הוגש רישיון לשימוש בקנאביס רפואי (נ/2) ורשימת תרופות אותן צורך הנאשם, לרבות לצורך טיפול בחרדות (נ/3). כן הוגשו אישורים המעידים על כך שהנאשם נרשם ללימודי מנהל עסקים באוניברסיטה, תלושי משכורת מהעת האחרונה ותעודה על סיום קורס ביזמות עסקית (סומנו במאוחד נ/4).",6.	מטעם המאשימה הוגש גיליון הרישום הפליל של הנאשם (ת/1). ,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש,ראיות לעונש
